date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id
12907,55.2842038797,6.6907998249,-1.2268194712,7.7940011579,73.8862619758,986.5552825580,1173.0227887569,18.3349246268,1,2,2
12908,13.7396474071,33.4534709407,10.7424601749,0.6687734481,68.0445116103,1008.3838574490,1037.4789309716,4.1172254792,2,2,2
12909,10.6319844661,9.3584557293,-2.4031264495,5.5222259461,50.1260029983,990.5173172098,594.8619682952,6.0620120294,1,1,2
12910,2.3420165655,25.6167509010,-2.0202667765,3.8246353533,92.0797240543,1017.7780876338,402.9815678822,0.9202003876,4,1,2
12911,2.4013087734,0.8491175644,-3.9931374100,6.7278457498,80.8968691820,1004.6677453011,660.1928989447,13.7891230707,3,1,2
12912,29.4717852564,17.7109393683,15.9353950951,6.3604194287,48.6987320350,1022.7243476548,853.5740787218,12.7510333950,1,2,2
12913,21.0500897744,25.4264474416,12.4010127303,6.0631125284,31.0772824869,1026.8427508584,376.3555781907,6.2613217596,1,1,2
12914,23.0580895074,19.9379540071,2.1563408863,4.8928328998,83.7908367462,1033.7674232034,1083.9890143925,8.7400158892,3,2,2
12915,42.2364494061,3.7768251283,0.4579689693,3.6174214655,90.5655513693,999.8408242804,637.1330715718,4.1991619068,2,1,2
12916,9.8112001639,16.4262745706,13.5832404855,2.0423287582,44.0386113991,988.8170072898,758.1694965242,13.8298323234,3,1,2
12917,23.1059648001,17.2149182596,-6.9563908327,7.3287849438,30.8520602157,1005.5352367407,848.4603782865,3.6662877089,1,2,2
12918,11.9342519247,-1.1011820093,-2.4815906092,2.9227253769,71.9125490491,1038.0692742197,54.8539959186,0.9943362778,2,1,2
12919,47.1304448102,27.2915317038,2.3949132625,3.7324498791,79.0814241868,1019.8112301005,962.1727255044,9.3402541508,2,2,2
12920,17.8653211835,15.3927577632,0.8268924712,8.1605713599,69.7155052059,993.3042801328,750.8124688411,0.6531752838,1,1,2
12921,16.5651201949,33.7161155723,-0.5257504517,6.7299625606,35.5597636156,1007.8639111224,554.2734534682,17.7277548581,1,1,2
12922,37.6027662831,1.1233863462,-0.1644286717,8.9963858219,45.8356935339,998.0947365357,654.0282479738,5.4374386199,1,1,2
12923,50.2449954313,34.4420930068,8.2463909301,2.9406622893,47.0127079943,982.9949957200,985.1099861423,14.5062681783,2,2,2
12924,54.9716130697,30.1061207892,-1.5780303227,3.0614819763,86.3516781179,1028.5733079649,565.9981397220,17.4317358279,2,1,2
12925,23.0102142147,17.9717751022,1.4349334423,4.9085332565,48.9058109031,1018.5714576825,624.5784096669,9.8802522723,3,1,2
12926,23.1059648001,17.9717751022,0.9592436822,4.9085332565,56.9950338814,1033.9306081965,352.4311509660,16.4756995889,3,1,2
12927,21.4666349810,14.3845073736,-2.9935653848,7.8009527500,40.7698681966,1034.5013761597,759.2932602175,7.8354381440,1,1,2
12928,19.8024995379,25.8202983366,3.3598388339,4.9085332565,75.6456053294,1017.0707930247,307.8849665243,13.0683085328,2,1,2
12929,11.1103446871,17.9717751022,14.8536085068,1.3153990651,55.5292012218,998.2884255399,111.7513444986,15.5151678167,2,1,2
12930,17.3643528826,16.0526031841,14.2353122328,3.9973288035,55.1490197646,1043.6497866274,151.9030903099,10.5050438154,2,1,2
12931,7.6395002647,4.9579677138,-4.5583794188,5.4095471790,56.5165535252,1021.1232960083,745.3151621788,0.0397710410,3,1,2
12932,42.1877795002,29.2196489708,17.0313081684,4.8771325430,56.8837007084,1005.3282354634,1160.8779247280,2.3759039032,2,2,2
12933,1.6380282957,11.5539704909,5.1218318376,8.8264695670,75.1268742717,989.7863095202,458.3013682772,12.3005501826,3,3,2
12934,49.6845689385,0.5884444966,-1.6740128622,7.8875162054,84.6500245068,994.8667182252,604.1022680806,5.9287473376,1,1,2
12935,37.9104357912,35.1040520655,-2.3070740157,3.5179318433,65.4617202806,1048.5698540776,687.2871088514,6.2510697859,2,1,2
12936,45.5504047410,31.2883791655,-6.5067783895,3.1869892326,43.3932614482,1037.1043487364,781.9472521362,11.3859165262,2,1,3
12937,30.7903117487,26.5114372648,10.8853686400,4.4807201456,96.6076215854,1042.1618585310,265.6184303627,8.9952359004,2,1,3
12938,23.0580895074,17.4629288139,0.6711172625,4.4729915971,96.5875836787,1014.7510852930,887.3931922471,4.7105494025,4,2,3
12939,23.0580895074,17.1538262561,0.4866555115,4.5979999488,43.4786803806,1024.6314796726,627.4324732305,1.2030936417,3,1,3
12940,29.3257269086,34.6605031478,-4.5691965615,8.5796121189,71.6470394295,1027.5647162291,475.9623863857,14.8825861302,1,1,3
12941,8.4544194568,19.5716456332,16.1071282255,3.6575698951,53.2142933926,1023.2427570526,190.4798268497,1.5161517636,3,1,3
12942,10.1121894424,-1.5144442193,-3.6983553450,6.6017949861,97.0609337916,1036.4255306244,324.2310654326,18.9766961221,1,1,3
12943,17.9770364438,3.3479160047,3.0294747273,1.0711139301,97.9166684842,991.0665231223,377.4815596005,0.5120406174,2,1,3
12944,53.4625447336,5.2554432657,-6.6632730319,2.2601457734,60.7380608238,1040.8391059319,1132.3507655890,19.2246595255,2,2,3
12945,5.2863287806,27.3005538359,-4.3180874893,0.4346964404,72.1926502128,1026.8728739835,478.8580097267,11.1167875320,3,1,3
12946,23.1059648001,17.2149182596,1.9077087043,4.4807201456,61.6399697913,1037.5875962998,986.1147600237,8.4535437392,3,2,3
12947,9.0473785793,28.6815509283,16.8919687482,7.8903986950,43.8737625821,1031.3394355982,457.0135076987,18.1720357611,3,1,3
12948,4.3487726388,0.5646013019,0.3418805186,4.7152797520,79.0202028536,1007.9581519419,783.9728297056,14.5129678179,3,1,3
12949,24.9014783617,16.9292965553,0.8268924712,4.1597017796,59.9218734364,995.4780395414,797.6250736349,5.7102004307,3,1,3
12950,52.7273961846,4.1175268488,-4.7838962418,2.6574429073,33.6634251866,1031.7154215027,692.8800225842,18.3113419139,2,1,3
12951,55.1994536571,35.3527139281,4.1542885453,7.4225525701,33.1448928415,981.5273482275,8.6997585524,6.2295846570,1,1,3
12952,23.0102142147,24.3470721240,4.8412508668,3.4385343195,47.3418313250,1026.4178709216,108.2602405017,7.9643143278,2,1,3
12953,43.1450299493,28.6843541118,12.7467987416,1.7581682390,46.9408911025,1020.6166862243,741.3058654795,7.7906073338,2,1,3
12954,24.9014783617,11.3885235331,-6.3424826625,7.6620821936,59.8337271133,1029.0400586686,163.4565958537,18.0729534216,1,1,3
12955,28.5372032857,15.1307626455,5.1446064711,5.0619180125,46.7832692624,1008.9441971988,574.7037142750,11.8999715007,1,1,3
12956,25.1481101946,17.1538262561,0.7347735632,4.0936898574,41.2773529881,1002.4354616769,1068.0880826802,14.6782810906,3,2,3
12957,25.4999515875,17.4629288139,0.8930680767,4.0157581992,86.8197368824,1030.9539425123,1164.9405457223,7.4880989264,3,2,3
12958,34.3994576817,25.8417398266,-1.6366547788,4.0341875950,60.6214407989,1012.9524930642,950.6021531389,3.2741195271,2,2,3
12959,13.4007419520,12.3291584533,5.0322779092,0.9808600470,34.2810504147,1006.9296029908,796.6218680252,6.1115645077,2,1,3
12960,8.4636334287,22.2898941488,11.0589547900,1.3647044245,57.6080953523,980.2264243320,1049.6636682662,16.0311596285,3,2,3
12961,17.7571914097,7.4174284014,5.8607819213,2.4969778971,51.4196418576,994.9004023703,188.2493946931,10.1630586081,2,1,3
12962,20.8032965653,33.7047995872,4.8104754631,4.1531921198,60.1105207703,997.2839609586,215.4648817077,17.4813896999,2,1,3
12963,34.3601466106,25.8817695469,10.4381507565,0.9395853683,51.8932644439,1030.3854854773,242.3292663562,8.5874553994,2,1,3
12964,25.6051611474,2.5153718101,-5.3956227486,3.3109419147,42.5525250969,1017.9998210466,752.9361845645,13.8519164095,2,1,3
12965,27.9780344387,15.3806751923,12.8876259424,6.7963128797,85.2001067496,1015.9105004043,455.5204059720,19.3700709135,1,1,3
12966,43.0739795032,11.5309940789,0.9592436822,6.1082308568,68.0669052051,998.6628409544,870.7513564614,15.8334497619,1,2,3
12967,42.7961699954,8.9682017296,-5.3252751980,3.3048681837,67.9697623863,1033.5219999986,75.2414192973,13.9241117201,2,1,3
12968,25.3947420276,18.6054665324,-1.8234308476,4.4652630487,31.9059701661,992.1801794422,790.7102719133,19.7850153583,2,1,3
12969,46.7304483850,28.7786633166,-3.6687587471,2.5760443486,87.3418159099,1018.9253151092,437.7018430457,17.3991078949,2,1,3
12970,0.8907505414,29.8396233925,3.2240119641,2.2077054828,88.6720289226,1041.4873426830,15.2350072264,13.3646104788,5,1,3
12971,1.6184544200,1.6433418845,-1.5311617192,4.9338386896,81.4456314481,1015.2417741049,555.7827902016,2.9531571966,4,1,3
12972,28.5372032857,16.9292965553,3.0294747273,3.9181770119,54.9993347733,980.4631055528,424.4200298719,1.8621459280,3,1,3
12973,17.9254569955,23.2537111493,11.7230737522,8.6690378076,94.0616716689,1044.5314387373,606.3992948797,1.7638656128,1,1,3
12974,31.4493349464,17.0927342525,10.5228191600,7.2985288767,79.8980362136,1027.3200219657,900.9348810094,10.5442782832,1,2,3
12975,3.3366926817,24.0717836405,-4.7031047227,3.4341300737,98.4470732657,984.7119341336,1042.9698758444,18.8808119244,3,2,3
12976,33.5939664612,27.3805069305,-6.0499119807,6.8697572461,82.4975045798,988.1692149923,156.3252517500,0.0066430246,1,3,3
12977,10.8414756210,19.8311747286,17.2547642792,1.0447094376,75.3923083665,1043.1750543757,1189.7485742498,13.6749550304,2,2,3
12978,26.7915977931,16.8544252263,3.1267433457,3.9577529077,66.3782673654,1020.8043078514,254.1648718504,6.6184590905,3,1,3
12979,43.2746810966,32.6842225431,-0.0151178309,2.6737733151,66.0080258989,1030.8441272341,71.7916389302,7.3912003413,2,1,3
12980,31.2969066342,32.3187610968,8.3909681400,4.7473870618,96.2977722372,1027.3932949555,506.2754597416,2.3193816656,2,1,3
12981,18.4128690368,0.1372566440,-2.7216543387,8.3537252958,50.6642427305,1047.7190096495,961.4023182199,9.3110183441,1,2,3
12982,12.0341803797,15.3557986575,-1.6198873604,2.8548461422,36.0209048565,1016.8105821826,94.9273207805,6.3392045805,2,1,3
12983,32.8249038260,13.2651361185,11.3738028006,4.1597017796,59.3277534425,1045.0797755575,1088.1776828007,9.0214286149,2,2,3
12984,28.5699158781,17.0110154039,2.9662319616,3.9051595158,64.6154143789,1016.4235486825,89.6582866818,15.3607758178,3,1,3
12985,24.5177290892,15.8035854363,0.0390021932,0.7140504023,94.4080668313,1001.2556335486,20.3663971100,0.9995142298,2,1,3
12986,41.2043355013,31.2924625024,8.9289879613,2.7618437855,47.6216475097,1035.1452407711,1183.5959478044,3.3798152024,2,2,3
12987,51.6277124107,16.9292965553,-3.9425092420,2.0903368050,55.4289740314,1022.7469766216,293.3841499529,16.6423174732,2,1,3
12988,27.2694272965,16.8544252263,3.1338740947,3.9134180648,81.6059152151,986.6990329027,883.2286680155,16.5249539911,3,2,3
12989,10.4026592773,2.6084266259,-2.3091481744,6.1287700810,67.2605011445,1035.3326448497,1020.5893068824,3.3909310963,1,2,3
12990,29.6915981103,1.6508524544,-2.4773538997,0.9048722899,53.0430263203,993.7336388705,968.4350932715,18.9106077558,2,2,3
12991,29.2482157778,13.6111061759,7.8232401429,1.4421677747,47.3797823931,1040.9637808203,437.2774118089,5.4178446852,2,1,3
12992,36.4760814970,17.9087862233,15.2659128175,5.5270299224,89.8810970001,1003.5515931337,202.9104522580,5.5258876011,1,1,3
12993,7.4167332674,29.0901890204,17.2420716310,7.0791900992,89.4134403346,1030.3668165871,1179.7262286826,17.2009669370,3,2,3
12994,28.2576188622,17.5007602379,2.9733627105,4.0936898574,92.6678314232,1031.9561244740,803.1864231444,8.9998742568,3,2,3
12995,9.0751913143,8.1811561791,6.2058663437,4.7264463976,90.6052898974,984.6754028277,156.9388029966,18.8401601764,3,3,3
12996,41.2696913673,28.0145637200,16.8623610612,3.9016599138,37.4294632897,1015.4476263029,1001.5726430383,0.0425991563,2,2,3
12997,1.5027819375,4.4676579576,-0.5093550080,2.4935568324,47.1942347436,1018.1129370839,1035.7373782525,5.5621656799,3,2,3
12998,39.1469513158,13.0651797502,-3.9618041702,3.9181770119,52.3046272856,1041.2741947816,333.3402266222,10.6286625767,2,1,3
12999,53.3743557454,16.7795538973,-1.7309308649,3.3611632244,67.4101334678,982.1694365628,170.5423384769,4.7461888980,2,1,3
13000,17.1130339365,21.9025478258,16.3148859866,1.2417891360,50.2017345568,982.8372006130,137.5785825222,9.9717579316,2,1,3
13001,49.0791027318,31.6952122487,1.1700048768,1.0266030128,81.9914818057,1005.7807671566,1143.4907928291,16.5297979762,2,2,3
13002,31.0731366115,1.1947792109,0.6426546553,7.3793996671,91.5778024656,992.0498173510,221.3448043495,0.9566921532,1,1,3
13003,10.9514269737,20.0470539411,-6.0992448194,8.1523501673,61.7203281844,1009.1883042976,311.3972894991,13.6586686664,1,1,3
13004,48.2861716967,25.1612056410,6.7301773825,5.8057247859,66.0196886433,1037.1346414103,1050.3890729975,3.5112412964,1,2,3
13005,29.2482157778,17.0927342525,3.0437362253,4.1531921198,51.3677557900,1023.2634567385,731.0237316957,8.2650938096,3,1,3
13006,44.9648992706,14.9107460113,2.7692592032,4.3957310159,90.1886900319,1035.8300528674,1132.8162317400,11.8397277788,2,2,3
13007,31.6830178746,25.3170191865,1.6404091806,1.7335879215,95.6947108350,1027.5916054581,624.1321508055,10.3579128125,2,1,3
13008,45.5863725430,13.8810478657,9.8077483004,2.0705042707,71.0559623655,997.3962287941,308.8354918267,18.5313259139,2,1,3
13009,40.5629985445,9.7249556482,4.1664943834,2.5264455712,34.6886165978,1040.7077515997,239.7941841740,17.2119027737,2,1,3
13010,3.5698990046,6.4858990358,5.4081120279,8.2504197426,34.4024090259,990.7803549876,955.1725042293,5.5094672827,3,2,3
13011,34.6146413714,10.3011967451,9.8079011292,1.1700146494,70.6036488055,1002.5819606155,671.1177062256,18.5707060672,2,1,3
13012,3.2134467143,26.3893968944,12.9789544498,1.3889069260,39.0416742712,997.7294710932,1055.5961191966,9.1162388069,3,2,3
13013,43.6706700852,12.5455612291,7.9573189530,5.4717736913,42.1791936925,1016.8023554346,1183.3470238536,12.1985041124,1,2,3
13014,34.5285669518,12.6053293913,-2.9267020792,1.6612494023,81.2996417909,1002.2518304170,1161.9636669902,2.9088273385,2,2,3
13015,21.8225512537,8.2118326342,2.9029891958,5.7691509856,96.8993715439,1001.4414009832,615.9664989917,12.8003300959,1,1,3
13016,45.8094185762,4.9051125971,0.1647592498,3.0829214346,30.6343049227,984.0629659919,1022.9801358632,4.0431200970,2,2,3
13017,13.3080762711,30.8876111412,7.1012131802,8.7182913279,59.3953563422,1032.0108686451,767.5055569572,0.2625515837,1,1,3
13018,0.7106408510,13.9514527969,11.0112456322,7.1900758205,91.0989862991,1040.0024528250,186.1140577220,14.9135205871,3,1,3
13019,13.7658047793,29.8959414759,12.5032024325,7.4419230489,78.1780198111,1035.6856066537,360.2843463086,18.6949286527,1,1,3
13020,13.1417065438,18.1850017970,-5.7782658625,1.0926215602,76.5522520987,989.2425227703,910.8871358806,17.6554892132,2,2,3
13021,31.0731366115,16.7795538973,2.9029891958,4.3957310159,32.1362012703,1043.5989007917,227.4945567381,19.0358298761,3,1,3
13022,31.1380781911,16.8544252263,2.9733627105,4.3350757199,66.6090896144,996.7842030531,812.6906285636,0.9867015016,3,2,3
13023,31.2030197707,16.7795538973,2.9029891958,4.3957310159,87.5635128118,1020.7313624221,535.1849777946,18.6878133802,3,1,3
13024,4.6116581579,34.5662792468,14.7833222282,7.8145584987,89.9427071972,1031.2750801980,404.7607703764,19.0976113468,3,1,3
13025,36.7332538954,7.1627403567,4.5990035470,8.3306035045,34.6556252385,999.4722062362,214.8364801474,11.6589005657,1,1,3
13026,28.6026284705,1.1997314141,-1.3487086214,1.2713927111,84.0376135620,1048.5097639272,1102.0713774342,9.9407568121,2,2,3
13027,17.0417789025,14.1236931875,-6.6422490805,3.9086591178,50.8031054981,1042.1858444413,602.8272979419,4.4558715291,2,1,3
13028,5.2308268950,27.5085525768,1.1194678998,7.5960688534,92.3977540739,1042.2450360201,929.6714493212,4.9147567170,4,2,4
13029,31.2969066342,15.5352592284,2.7692592032,4.3957310159,51.2260386839,1007.9061355374,503.0351117962,12.0986909259,3,1,4
13030,46.2409362639,26.9278592324,5.9178457407,2.8299725570,72.7005644615,996.1265573929,1042.4213607346,12.9431731257,2,2,4
13031,40.3341397895,12.4353774196,7.7402194346,5.6393168090,58.4485738855,1007.2466797622,7.3200256942,18.0863147455,1,1,4
13032,10.5171310525,24.7736215445,-4.2842264831,0.8248770004,46.8865294764,1045.2376542550,96.8806915740,9.1393370870,2,1,4
13033,20.0821251800,20.1130364829,11.7727753652,9.3263535599,66.4233133810,1047.1326860167,307.4253483828,12.4972482729,1,1,4
13034,31.6830178746,16.7358108513,2.9029891958,4.6370475123,63.2161820154,992.7126285440,839.0438821571,8.6242435141,3,2,4
13035,26.8977415779,20.9270981703,10.0909750600,9.1213945293,44.4887825962,1046.7654843776,1020.2311880281,12.6817495697,1,2,4
13036,37.8845903393,19.1758100429,14.0501861797,5.0418048919,45.9414381731,1006.7616267529,1051.3243300117,14.6935202441,1,2,4
13037,3.3860264858,1.0197948279,-1.3284244745,4.9784000389,37.9760938277,1011.8507423750,404.8823863791,17.0238010450,3,1,4
13038,27.6411130150,4.7900659680,3.0437362253,3.5233864011,45.0098059039,1035.6222576266,615.6053262560,4.1672906356,2,1,4
13039,48.1161087484,30.7349216902,13.0229811798,5.0787811917,34.8737585524,1011.7366002849,1004.5728569168,1.9210442119,1,2,4
13040,15.1353866944,21.6015949329,-5.2839862054,7.1671372241,46.4007578862,999.1031918737,301.5079386062,7.5375821374,1,1,4
13041,12.7475341775,33.3411751940,-6.9755028507,2.0881258227,79.1923171824,1023.0801798846,1084.4853198407,2.3493601702,2,2,4
13042,35.5527276958,0.0317351303,-1.6260521420,4.7867014722,43.1630458742,1020.7165899508,955.4730197637,14.1110975573,2,2,4
13043,42.1230741208,28.1548455655,-5.6905502566,7.5581481571,42.6643552514,1049.2420972323,219.3844343983,18.8835860617,1,1,4
13044,51.6183478025,25.1204146839,0.4424102528,7.2024022369,31.5411123660,1001.4898877670,174.1462495979,17.4316088563,1,1,4
13045,31.2030197707,27.0359633314,6.4211245895,4.2744204239,77.0606382355,1011.6529485206,792.5496831140,10.2319657551,2,1,4
13046,50.6592708941,5.1075232858,0.6686707852,1.9770444052,83.3715161431,1043.7153585727,641.2290734417,6.3015459931,2,1,4
13047,53.4689115660,11.8151198292,8.7540654477,7.6564100906,79.1820386051,1022.2196956718,121.9676302571,0.4035324842,1,1,4
13048,53.0593174144,17.1664636677,-2.4475937232,3.7641272021,98.0466493882,1004.4624233558,865.6438512964,0.5331842881,2,2,4
13049,33.4416278144,16.7576823743,2.9733627105,4.6742264046,44.2317979582,1023.8044587537,215.7607621689,2.7345429644,3,1,4
13050,20.0018142155,5.3348880887,-3.4482996197,3.1679763511,57.7841546433,995.5932353887,352.5777195616,18.8478867387,2,1,4
13051,44.2181915908,32.9575242256,12.9115096410,3.3880551456,45.0740140151,1006.5673879748,1085.9205929284,18.5736407508,2,2,4
13052,4.1584687438,23.3300797184,10.4813733545,4.6370475123,30.5865574604,1008.0666193433,138.8738554466,1.0616361637,3,1,4
13053,55.7729293154,5.8077928709,-5.2908255993,3.9974484573,93.9016405849,1032.0094288304,1050.1766281137,14.0685625615,2,2,4
13054,0.4994547633,32.6264998996,-2.2390945065,8.1680735408,61.9418975846,1042.2982153133,583.1980373333,0.3019152364,5,1,4
13055,37.8114622069,14.1164495356,14.0350785450,9.0071032412,81.4938566756,1042.2207349355,614.4777375766,14.9692627797,1,1,4
13056,31.9678208781,15.4417373080,3.7401630206,4.8524420997,43.7685310540,1043.5344262925,819.2524781039,8.6277471048,3,2,4
13057,2.3720496067,33.8810668197,4.4000478313,2.8897399062,97.6642216506,988.8883822013,1119.0751516294,2.2684736810,4,2,4
13058,40.4130842217,15.3956111487,13.9037981961,4.8075238010,90.0894688670,982.7647694333,356.7336665445,13.2781307974,2,3,4
13059,23.9151169040,7.5119635342,5.5331271321,7.5983970772,90.3602667068,1024.7500045237,214.6092693286,15.1203973992,1,1,4
13060,34.9352626320,15.1350124120,-2.9843134410,7.6588286854,82.0621831816,1003.0390694530,497.3550367745,6.0276581215,1,1,4
13061,45.7451385647,2.8115992877,-1.1088256523,1.4879349708,70.8615404986,985.5414285453,350.8891039923,17.0064936273,2,3,4
13062,2.2759977120,1.4731950231,0.0961502353,0.6840433661,54.0431242619,1026.5253144244,382.3950602530,1.5435587530,3,1,4
13063,41.1037490911,17.9465026681,3.7259070700,1.0398596295,65.9008028766,1033.8560187521,553.5826422970,4.1835444430,2,1,4
13064,17.7108635545,22.7407479241,5.0215957645,6.8645229647,83.6252361239,1003.9327527596,790.8499767687,6.9593656759,1,1,4
13065,30.0178456077,15.5352592284,-7.0198916809,8.0901365009,65.2899980067,1020.9585798637,830.5743282858,3.3356309596,1,2,4
13066,31.3784107766,17.1554967195,3.1858958824,5.0101024654,37.2771310121,1043.5047402817,532.2165753867,6.1248747128,3,1,4
13067,23.4330910785,1.8142382281,-3.6548997130,0.5076495511,93.3535275474,995.7493515669,731.3518012259,8.2976758800,2,1,4
13068,41.4736828879,32.4318415814,0.3302432100,7.9444091889,50.7284530542,1007.0808632765,917.7634803609,10.8886538417,1,2,4
13069,55.5777690551,8.3783896341,-1.0540583108,1.0907917332,85.2800152120,1044.9598345915,250.6439272175,3.7671232589,2,1,4
13070,4.2943936001,10.9550900744,5.2896647616,1.8854962141,75.9424084995,1026.7246591404,531.8365609578,12.4890325410,3,1,4
13071,46.7460925016,26.5159976444,10.3255824712,8.1305310254,73.8495591059,1000.9446573773,974.4029919021,0.5738229198,1,2,4
13072,31.7466100764,17.2180213201,2.9007758278,4.9176363219,53.5093892999,983.7494870524,328.1342334196,5.4054757715,3,1,4
13073,51.1421872857,0.1981411157,0.0473865445,7.7610419136,81.7000648961,997.1621587728,391.9286093808,1.3227996014,1,1,4
13074,45.7596838734,31.9457903697,-4.7042356914,3.5854159258,42.0569589080,1040.4594961584,498.2294064252,6.0068816689,2,1,4
13075,36.0629824093,5.4845443184,-5.6002767061,6.1500953483,70.9842449570,1006.4296504323,54.4752533864,19.1284510673,1,1,4
13076,18.5440336794,17.1445297712,7.7621888733,7.2170931784,43.6447807999,980.5114270160,1004.0069525765,4.2302807476,1,2,4
13077,31.9678208781,17.6000519684,2.9007758278,4.9176363219,34.4307803814,985.5482583599,678.0469614138,6.1177845453,3,1,4
13078,32.3546886771,19.0909375856,15.2171370893,4.7114052969,86.3664953189,1032.1294997527,552.9955337075,15.2493352467,2,1,4
13079,9.8690184696,8.2930438005,-3.6566950239,4.2573841424,42.6356015792,996.9631661149,745.1978044769,15.6635442712,3,1,4
13080,31.9962233860,16.7358108513,-2.6955860664,6.7574133783,93.2430226448,1008.5169287342,283.8721646231,1.9991853899,1,1,4
13081,19.0048505569,0.5598639135,-2.1605020541,5.2716004468,70.6637311541,999.1941252149,364.3870595269,9.8308098278,1,1,4
13082,49.9326870581,21.6766007688,15.6154822047,5.7827292150,66.5957304384,1038.1643123345,90.1243504044,11.7125638665,1,1,4
13083,39.2124434306,27.5693316844,16.8198079272,2.8664624121,83.6642268200,1016.3869855742,782.1955426616,6.6206914390,2,1,4
13084,0.2042206329,33.4780205368,5.2094719139,2.6684554587,64.1146218117,1036.1769220450,633.9739375288,15.1057751290,5,1,4
13085,40.6868404801,19.7691419625,-6.3876118667,0.7902870671,66.9143868159,989.2508361795,596.4699204258,0.3502650296,2,1,4
13086,18.1540388323,33.0960775572,14.4870037836,2.9347113824,77.8394465868,1027.1913709046,112.0131455617,5.3788207759,2,1,4
13087,31.9394183702,6.9580132112,2.3395024470,0.5874685941,35.1596305070,981.1722330718,254.7026284421,0.5474673511,2,1,4
13088,31.5538017826,26.1269204906,9.2737334212,2.1496906702,65.7674944086,1013.1008062791,1134.2468744243,10.2542349877,2,2,4
13089,51.4429417221,26.9761079153,7.3008061414,2.7117570178,94.2861286679,1018.0957703665,230.0769441482,6.3089731955,2,1,4
13090,52.7054715988,5.5186581780,3.5268793819,5.3718289244,43.0609481946,991.2742636940,306.1708819381,10.2706963912,1,1,4
13091,1.8638217979,13.5507008424,12.5390398390,8.2827209997,87.0024491655,1004.2531459222,929.0921661346,6.2452464506,3,2,4
13092,51.5007435681,0.2630363285,-4.6586273030,6.4791073456,75.8814918988,1024.3032438419,143.7052092483,10.3624209393,1,1,4
13093,4.3939246855,28.6185625149,12.1532089896,0.7691654058,37.1578993150,1009.3390789211,231.1510935648,18.5616350267,3,1,4
13094,46.3137375704,5.7636802161,1.4501765613,4.8973603983,38.3414028871,1033.2047918352,913.1614945512,0.5605082825,2,2,4
13095,42.2566035943,34.2215027223,2.7578154302,3.5287678017,92.9482687918,1022.3816721991,820.0902718794,1.9157871053,2,2,4
13096,40.8313262948,6.7419253271,3.7544189712,8.3290046072,78.6436679879,991.0396338544,1133.5973848474,2.3706297846,1,2,4
13097,42.8525671948,33.9678892738,10.5124946383,0.8379746282,89.0854872292,1046.8382793396,702.9847302528,18.4522033171,2,1,4
13098,47.2086616406,15.4878634672,-4.1431504842,9.2479226474,86.3729807917,1043.0145155431,1122.7046958444,9.3516537801,1,2,4
13099,18.6784277903,13.8602830183,1.4105175131,2.6843281946,82.4791393393,1032.8086252548,551.3544281895,19.9064238093,2,1,4
13100,31.9962233860,17.8466819510,3.7544189712,4.9312336144,64.5573015538,1032.6826016736,187.5939487967,11.1382042592,3,1,4
13101,0.9006742251,6.6426454377,-0.2503208451,5.6438693719,81.9113716127,993.2516473568,1192.2137313890,12.9188908347,3,2,4
13102,26.5907753764,14.9914108185,6.8820633944,4.9379122455,87.6846005376,986.7928947982,933.8174094415,11.1344134277,2,2,4
13103,33.9569627961,11.0157428437,6.3374679730,5.1049306124,38.7640195582,1048.3466938982,513.9644229507,14.0521865957,1,1,4
13104,30.4585401957,8.3541938079,4.1027671736,9.1517998445,78.2632813763,1022.1823387733,1043.9160141642,5.0404255555,1,2,4
13105,1.9440982481,31.9208695479,17.7040547326,5.4919034522,91.3709837811,1041.9872461192,148.1286199398,14.0324932863,3,1,4
13106,4.0771406933,29.0454845332,6.3871127898,8.3251206151,51.0282345686,1009.5453704714,201.1909951805,6.9729556757,3,1,4
13107,31.0328560328,10.8524506867,0.1626212775,8.5832428978,65.3633686685,1006.4207161074,1109.3330741146,9.3099162790,1,2,4
13108,32.1754560316,17.2070543719,3.7401630206,5.0214214290,48.7286816036,1041.6663204446,99.8872228969,19.6064681725,3,1,4
13109,31.9678208781,17.5581304618,3.7401630206,5.1453412894,55.2049323011,1008.2091379373,322.7120724048,17.9461530496,3,1,4
13110,44.1380923182,12.6301177567,0.7613618635,6.0941030149,52.2275444947,1020.5416436382,780.9665791843,19.0477893094,1,1,4
13111,40.6850706332,35.2057322111,3.3280555395,5.8038182883,50.3748971198,1001.2504269998,1060.8058807606,6.3059054902,1,2,4
13112,31.9678208781,17.9385138162,3.9710760265,5.0214214290,40.8693055023,995.8164760686,709.8885736653,8.2016418717,3,1,4
13113,23.6621524881,31.0475282384,-3.0682010305,6.5395057390,74.8084858991,991.8748224821,1018.5293603048,0.7239071695,1,2,4
13114,30.9954133090,17.2695789725,12.1217255390,1.7188246614,36.4083881880,1024.5860610634,875.9662678730,7.5506524287,2,2,4
13115,20.4042189956,31.2665092597,2.2073791203,3.2050730929,53.1857856892,1019.7606885624,1178.6216236668,11.0741779368,2,2,4
13116,32.1754560316,17.8886034577,4.2767897962,5.0214214290,41.0712917256,1032.0720855700,9.7427346607,15.2976128094,3,1,4
